carrier_mode,actual_ship,actual_delivery,carrier_posted_service_days,customer_distance,truckload_service_days,all_modes_goal_transit_days,actual_transit_days,otd_designation,load_id_pseudo,carrier_pseudo,origin_zip_3d,dest_zip_3d,ship_dow,ship_week,ship_month,ship_year,lane_zip3_pair,lane_id,distance_bucket
LTL,2022-07-12 22:47:00,2022-07-15 12:00:00,3.0,1397,,3,3,On Time,c81d9b912023,0e32a59c0c8e,750xx,173xx,1,28,7,2022,TX→PA,f2ddc6cd4439,1k-2k
LTL,2022-07-12 23:27:00,2022-07-18 10:58:00,4.0,1455,,4,4,On Time,17740843bb01,0e32a59c0c8e,750xx,195xx,1,28,7,2022,750xx→195xx,7e9f98fee7c7,1k-2k
LTL,2022-07-13 06:27:00,2022-07-15 14:49:00,2.0,990,,2,2,On Time,6183e01a7048,0e32a59c0c8e,325xx,172xx,2,28,7,2022,SO→NE,09718aebf471,500-1k
LTL,2022-07-13 07:16:00,2022-07-15 12:50:00,3.0,1120,,3,2,Delivered Early,75abeff4d3c9,0e32a59c0c8e,750xx,437xx,2,28,7,2022,750xx→437xx,e90cad969646,1k-2k
Truckload,2022-07-13 11:00:00,2022-07-18 13:15:00,,916,2.0,2,3,Late,6c6cf27df600,dbfc03065eae,377xx,750xx,2,28,7,2022,377xx→750xx,6f468abc8cc8,500-1k
LTL,2022-07-13 13:01:00,2022-07-15 15:31:00,1.0,255,,1,2,Late,5ce068209e53,0e32a59c0c8e,241xx,172xx,2,28,7,2022,241xx→172xx,e78fbbdbf67e,250-500
LTL,2022-07-13 13:06:00,2022-07-14 10:54:00,1.0,273,,1,1,On Time,75a91baad1eb,d29d021b03f6,172xx,441xx,2,28,7,2022,172xx→441xx,969fed89d97f,250-500
LTL,2022-07-13 13:06:00,2022-07-14 09:55:00,1.0,252,,1,1,On Time,abbded7fc083,d29d021b03f6,172xx,437xx,2,28,7,2022,172xx→437xx,d533f2248b86,250-500
Truckload,2022-07-13 13:15:00,2022-07-14 12:00:00,,680,2.0,2,1,Delivered Early,f320dd6ae867,54874e5091dc,814xx,857xx,2,28,7,2022,814xx→857xx,6db80d681a07,500-1k
LTL,2022-07-13 14:00:00,2022-07-19 15:49:00,3.0,1131,,3,4,Late,b4bf18d1c7fd,0e32a59c0c8e,172xx,744xx,2,28,7,2022,172xx→744xx,1fc058d81ef8,1k-2k
LTL,2022-07-13 14:01:00,2022-07-19 15:19:00,4.0,1662,,4,4,On Time,c5c7dd185e4b,0e32a59c0c8e,172xx,827xx,2,28,7,2022,172xx→827xx,f9521066a94a,1k-2k
LTL,2022-07-13 14:01:00,2022-07-19 12:39:00,4.0,2572,,4,4,On Time,9736c01fa620,0e32a59c0c8e,172xx,925xx,2,28,7,2022,172xx→925xx,400d9ef6fd85,2k+
LTL,2022-07-13 14:02:00,2022-07-20 12:47:00,5.0,2291,,5,5,On Time,426154541fb3,0e32a59c0c8e,172xx,898xx,2,28,7,2022,172xx→898xx,3f2cb8292424,2k+
LTL,2022-07-13 14:02:00,2022-07-18 14:09:00,4.0,1777,,4,3,Delivered Early,ac8fd10ea815,0e32a59c0c8e,172xx,780xx,2,28,7,2022,172xx→780xx,2b625594922d,1k-2k
LTL,2022-07-13 14:03:00,2022-07-15 11:51:00,2.0,675,,2,2,On Time,5282e9d29272,0e32a59c0c8e,172xx,300xx,2,28,7,2022,172xx→300xx,57bdbf6081be,500-1k
LTL,2022-07-13 14:17:00,2022-07-18 12:24:00,3.0,1220,,3,3,On Time,2b85a33912ad,0e32a59c0c8e,601xx,591xx,2,28,7,2022,MW→WE,4ca0c7128bb3,1k-2k
LTL,2022-07-13 14:22:00,2022-07-15 15:31:00,2.0,342,,2,2,On Time,2761f6b5c88a,0e32a59c0c8e,243xx,172xx,2,28,7,2022,243xx→172xx,44b37e44a854,250-500
LTL,2022-07-13 14:22:00,2022-07-15 12:43:00,2.0,325,,2,2,On Time,788fda3ed54f,0e32a59c0c8e,416xx,478xx,2,28,7,2022,SO→MW,4eedd2051433,250-500
LTL,2022-07-13 14:26:00,2022-07-14 13:12:00,1.0,66,,1,1,On Time,f348d8131b39,0e32a59c0c8e,925xx,919xx,2,28,7,2022,CA→CA,1d5881ad7f60,0-100
Truckload,2022-07-13 14:30:00,2022-07-14 12:00:00,,569,2.0,2,1,Delivered Early,f93ce53f59ad,54874e5091dc,441xx,633xx,2,28,7,2022,441xx→633xx,60bbe444807f,500-1k
LTL,2022-07-13 14:36:00,2022-07-19 13:44:00,4.0,2041,,4,4,On Time,bd87b708b688,0e32a59c0c8e,171xx,841xx,2,28,7,2022,NE→WE,41176dfc8cbd,2k+
LTL,2022-07-13 14:36:00,2022-07-18 11:27:00,3.0,1373,,3,3,On Time,e8573bb1b2fb,0e32a59c0c8e,171xx,750xx,2,28,7,2022,171xx→750xx,5e56e86e2ebf,1k-2k
LTL,2022-07-13 14:53:00,2022-07-14 12:59:00,1.0,146,,1,1,On Time,42231ac680b4,cfd59abc9d4b,756xx,750xx,2,28,7,2022,756xx→750xx,bb0b771afbcf,100-250
LTL,2022-07-13 14:59:00,2022-07-15 11:29:00,2.0,368,,2,2,On Time,cdee37f4c2ea,0e32a59c0c8e,175xx,441xx,2,28,7,2022,PA→OH,67fbf1c57644,250-500
Truckload,2022-07-13 15:00:00,2022-07-15 12:00:00,,1268,3.0,3,2,Delivered Early,a7634f118205,54874e5091dc,441xx,770xx,2,28,7,2022,441xx→770xx,e1c226aff945,1k-2k
LTL,2022-07-13 15:06:00,2022-07-18 12:56:00,3.0,1358,,3,3,On Time,e967056a8009,b8e932b33b01,750xx,172xx,2,28,7,2022,750xx→172xx,306c2c9f4f41,1k-2k
LTL,2022-07-13 15:16:00,2022-07-18 12:28:00,3.0,1039,,3,3,On Time,c1b6385c5541,f3966ed1d22b,727xx,172xx,2,28,7,2022,727xx→172xx,058457a86928,1k-2k
LTL,2022-07-13 15:20:00,2022-07-14 11:57:00,1.0,231,,1,1,On Time,4e35c6729da9,0e32a59c0c8e,898xx,841xx,2,28,7,2022,898xx→841xx,c3175db902ef,100-250
LTL,2022-07-13 15:24:00,2022-07-18 15:22:00,3.0,1115,,3,3,On Time,bf258de66f53,0e32a59c0c8e,543xx,750xx,2,28,7,2022,543xx→750xx,da70b3e6b7d2,1k-2k
LTL,2022-07-13 15:31:00,2022-07-19 11:59:00,2.0,716,,2,4,Late,2a65c8f48945,0e32a59c0c8e,898xx,804xx,2,28,7,2022,898xx→804xx,37b5426f2cfc,500-1k
LTL,2022-07-13 15:45:00,2022-07-14 11:07:00,1.0,205,,1,1,On Time,23627929dff4,0e32a59c0c8e,841xx,829xx,2,28,7,2022,841xx→829xx,b0e2716076f5,100-250
Truckload,2022-07-13 16:00:00,2022-07-15 08:20:00,,975,2.0,2,2,On Time,bc2a761dbb9d,a1f6e862ef0a,750xx,857xx,2,28,7,2022,750xx→857xx,316d5cb5cb70,500-1k
LTL,2022-07-13 16:05:00,2022-07-14 19:15:00,7.0,0,,7,1,Delivered Early,9dd11a88d204,0e32a59c0c8e,894xx,894xx,2,28,7,2022,894xx→894xx,e643c9f2b0e1,0-100
LTL,2022-07-13 16:07:00,2022-07-18 09:14:00,2.0,619,,2,3,Late,cb7ff6091feb,f3966ed1d22b,544xx,441xx,2,28,7,2022,544xx→441xx,edda6970a7c9,500-1k
LTL,2022-07-13 16:09:00,2022-07-19 10:03:00,4.0,1861,,4,4,On Time,84aa1fecce6e,0e32a59c0c8e,857xx,430xx,2,28,7,2022,857xx→430xx,6a8d82e88745,1k-2k
LTL,2022-07-13 16:25:00,2022-07-15 15:31:00,2.0,401,,2,2,On Time,0065a95e17e6,0e32a59c0c8e,286xx,172xx,2,28,7,2022,286xx→172xx,fbb1032d31a2,250-500
LTL,2022-07-13 16:34:00,2022-07-15 12:14:00,3.0,1330,,3,2,Delivered Early,bf8cfeccd3f3,cfd59abc9d4b,750xx,331xx,2,28,7,2022,750xx→331xx,0cc9339fa45f,1k-2k
LTL,2022-07-13 16:35:00,2022-07-22 11:52:00,7.0,2473,,7,7,On Time,64ea310d72e7,5797a633da7c,441xx,949xx,2,28,7,2022,441xx→949xx,cd235da7d5b3,2k+
LTL,2022-07-13 16:35:00,2022-07-21 13:38:00,2.0,809,,2,6,Late,317c0fff13fa,5797a633da7c,441xx,368xx,2,28,7,2022,OH→AL,c3c032cdae0c,500-1k
LTL,2022-07-13 16:35:00,2022-07-18 12:18:00,3.0,872,,3,3,On Time,85cc6e80c807,cfd59abc9d4b,750xx,377xx,2,28,7,2022,TX→TN,80333c071700,500-1k
LTL,2022-07-13 16:35:00,2022-07-15 11:24:00,3.0,1021,,3,2,Delivered Early,07ae79d075d1,cfd59abc9d4b,750xx,246xx,2,28,7,2022,750xx→246xx,1a27a6f747ce,1k-2k
LTL,2022-07-13 16:36:00,2022-07-15 11:31:00,2.0,1044,,2,2,On Time,3422674ff917,cfd59abc9d4b,750xx,282xx,2,28,7,2022,750xx→282xx,4a21ca336a3f,1k-2k
LTL,2022-07-13 16:42:00,2022-07-19 14:07:00,4.0,1262,,4,4,On Time,b598f943fc5d,f3966ed1d22b,215xx,750xx,2,28,7,2022,215xx→750xx,19f095c1a3b5,1k-2k
LTL,2022-07-13 16:50:00,2022-07-18 15:22:00,3.0,1139,,3,3,On Time,3f6caf4e7626,0e32a59c0c8e,557xx,750xx,2,28,7,2022,557xx→750xx,9874f43d7a9a,1k-2k
LTL,2022-07-13 17:03:00,2022-07-15 15:03:00,2.0,410,,2,2,On Time,0619571f8d2a,0e32a59c0c8e,441xx,241xx,2,28,7,2022,441xx→241xx,b7ff2aad8c3d,250-500
LTL,2022-07-13 17:03:00,2022-07-15 07:34:00,2.0,378,,2,2,On Time,70e2ebf700eb,0e32a59c0c8e,441xx,201xx,2,28,7,2022,441xx→201xx,3081289b006b,250-500
LTL,2022-07-13 17:04:00,2022-07-18 13:14:00,3.0,1727,,3,3,On Time,2b91d8e8a0e0,0e32a59c0c8e,441xx,841xx,2,28,7,2022,441xx→841xx,953b4535398a,1k-2k
LTL,2022-07-13 17:04:00,2022-07-15 13:47:00,2.0,501,,2,2,On Time,422a413cd48a,0e32a59c0c8e,441xx,124xx,2,28,7,2022,441xx→124xx,b6290326690c,500-1k
LTL,2022-07-13 17:04:00,2022-07-15 08:41:00,2.0,485,,2,2,On Time,4176e16e81d6,0e32a59c0c8e,441xx,238xx,2,28,7,2022,441xx→238xx,a7cb0439eb25,250-500
LTL,2022-07-13 17:05:00,2022-07-18 12:13:00,3.0,1318,,3,3,On Time,e79fbbb1181d,0e32a59c0c8e,441xx,806xx,2,28,7,2022,441xx→806xx,cb90722a759e,1k-2k
LTL,2022-07-13 17:05:00,2022-07-18 11:44:00,3.0,1307,,3,3,On Time,012cdadd82c5,0e32a59c0c8e,441xx,770xx,2,28,7,2022,441xx→770xx,e1c226aff945,1k-2k
LTL,2022-07-13 17:05:00,2022-07-15 15:43:00,2.0,460,,2,2,On Time,9e76a0c05257,0e32a59c0c8e,441xx,376xx,2,28,7,2022,441xx→376xx,8033ec52811c,250-500
LTL,2022-07-13 17:06:00,2022-07-19 11:20:00,4.0,1367,,4,4,On Time,33a0d398d76c,0e32a59c0c8e,441xx,786xx,2,28,7,2022,441xx→786xx,927a1e7f7b38,1k-2k
LTL,2022-07-13 17:06:00,2022-07-18 12:08:00,2.0,716,,2,3,Late,d63ec67fc1f4,0e32a59c0c8e,441xx,352xx,2,28,7,2022,OH→AL,c3c032cdae0c,500-1k
LTL,2022-07-13 17:06:00,2022-07-15 12:50:00,2.0,451,,2,2,On Time,9b847cdaefb0,0e32a59c0c8e,441xx,076xx,2,28,7,2022,441xx→076xx,5dc07f129085,250-500
LTL,2022-07-13 17:07:00,2022-07-15 14:48:00,2.0,852,,2,2,On Time,20ff0d191ab3,0e32a59c0c8e,441xx,685xx,2,28,7,2022,MW→MW,784efcaf1ab7,500-1k
LTL,2022-07-13 17:07:00,2022-07-15 11:52:00,2.0,538,,2,2,On Time,d2de77fbddf6,0e32a59c0c8e,441xx,370xx,2,28,7,2022,441xx→370xx,fc2f98c6b522,500-1k
LTL,2022-07-13 17:07:00,2022-07-14 12:04:00,1.0,308,,1,1,On Time,2523eecdda02,0e32a59c0c8e,441xx,462xx,2,28,7,2022,441xx→462xx,d482c0bef388,250-500
LTL,2022-07-13 17:08:00,2022-07-19 11:17:00,2.0,462,,2,4,Late,37f11ca2c0da,0e32a59c0c8e,441xx,421xx,2,28,7,2022,441xx→421xx,a2aee012b098,250-500
LTL,2022-07-13 17:08:00,2022-07-18 13:15:00,2.0,593,,2,3,Late,4d46d26724f6,0e32a59c0c8e,441xx,373xx,2,28,7,2022,441xx→373xx,26476c45b7d7,500-1k
LTL,2022-07-13 17:08:00,2022-07-18 10:19:00,3.0,618,,3,3,On Time,b6b7ba337d92,0e32a59c0c8e,441xx,630xx,2,28,7,2022,441xx→630xx,d61f979cfbfe,500-1k
LTL,2022-07-13 17:09:00,2022-07-19 10:12:00,4.0,1410,,4,4,On Time,a491e320cf09,0e32a59c0c8e,441xx,786xx,2,28,7,2022,441xx→786xx,927a1e7f7b38,1k-2k
LTL,2022-07-13 17:09:00,2022-07-15 12:31:00,2.0,646,,2,2,On Time,6ac64abfe6b4,0e32a59c0c8e,441xx,021xx,2,28,7,2022,441xx→021xx,9f4f57bfe603,500-1k
LTL,2022-07-13 17:09:00,2022-07-14 12:46:00,1.0,486,,1,1,On Time,0b76dc1bd512,0e32a59c0c8e,441xx,274xx,2,28,7,2022,441xx→274xx,16f84fa2714e,250-500
LTL,2022-07-13 17:10:00,2022-07-19 09:24:00,3.0,527,,3,4,Late,480d0f680a46,0e32a59c0c8e,441xx,137xx,2,28,7,2022,OH→ON,260519ea21e6,500-1k
LTL,2022-07-13 17:17:00,2022-07-15 11:28:00,2.0,647,,2,2,On Time,7ae2b421ba4d,0e32a59c0c8e,544xx,441xx,2,28,7,2022,544xx→441xx,edda6970a7c9,500-1k
LTL,2022-07-13 17:24:00,2022-07-20 11:26:00,3.0,1342,,3,5,Late,426a75a6c7af,0e32a59c0c8e,544xx,770xx,2,28,7,2022,544xx→770xx,b3d57104f2ea,1k-2k
LTL,2022-07-13 17:25:00,2022-07-15 11:28:00,2.0,648,,2,2,On Time,7fd65e1c251e,0e32a59c0c8e,544xx,441xx,2,28,7,2022,544xx→441xx,edda6970a7c9,500-1k
LTL,2022-07-13 17:31:00,2022-07-15 11:42:00,3.0,1096,,3,2,Delivered Early,a13fdc09e217,b8e932b33b01,492xx,750xx,2,28,7,2022,492xx→750xx,d259c8421ac0,1k-2k
LTL,2022-07-13 18:22:00,2022-07-18 12:35:00,3.0,1391,,3,3,On Time,f4bd1481613e,0e32a59c0c8e,172xx,760xx,2,28,7,2022,172xx→760xx,9fa18a04429b,1k-2k
LTL,2022-07-13 18:22:00,2022-07-15 11:06:00,3.0,742,,3,2,Delivered Early,7161c95d619e,0e32a59c0c8e,172xx,420xx,2,28,7,2022,172xx→420xx,fed59cb0e1a8,500-1k
LTL,2022-07-13 18:23:00,2022-07-15 13:21:00,1.0,100,,1,2,Late,d14e1c5fc085,0e32a59c0c8e,172xx,155xx,2,28,7,2022,172xx→155xx,7eee5e261de2,100-250
LTL,2022-07-13 18:24:00,2022-07-14 15:10:00,2.0,604,,2,1,Delivered Early,9da1403a22b8,0e32a59c0c8e,172xx,306xx,2,28,7,2022,172xx→306xx,44b6ed176561,500-1k
LTL,2022-07-13 18:25:00,2022-07-15 11:49:00,2.0,312,,2,2,On Time,0b7563afe3ef,0e32a59c0c8e,172xx,253xx,2,28,7,2022,172xx→253xx,e111072d1582,250-500
LTL,2022-07-13 18:26:00,2022-07-20 18:01:00,10.0,2336,,10,5,Delivered Early,c1c98db5a268,0e32a59c0c8e,172xx,838xx,2,28,7,2022,172xx→838xx,47181728043e,2k+
LTL,2022-07-13 18:27:00,2022-07-15 13:58:00,3.0,445,,3,2,Delivered Early,5e2727152e72,0e32a59c0c8e,172xx,416xx,2,28,7,2022,172xx→416xx,3d3f0a0d6235,250-500
LTL,2022-07-13 18:27:00,2022-07-15 11:51:00,2.0,662,,2,2,On Time,9fae86c26c01,0e32a59c0c8e,172xx,300xx,2,28,7,2022,172xx→300xx,57bdbf6081be,500-1k
LTL,2022-07-13 20:28:00,2022-07-19 14:23:00,3.0,981,,3,4,Late,94ff670f2c6b,0e32a59c0c8e,750xx,416xx,2,28,7,2022,750xx→416xx,d51f3f996d1a,500-1k
LTL,2022-07-13 20:28:00,2022-07-19 14:23:00,3.0,981,,3,4,Late,c38418f82567,0e32a59c0c8e,750xx,416xx,2,28,7,2022,750xx→416xx,d51f3f996d1a,500-1k
LTL,2022-07-13 20:29:00,2022-07-20 19:03:00,6.0,1723,,6,5,Delivered Early,60a13f42350b,0e32a59c0c8e,750xx,894xx,2,28,7,2022,750xx→894xx,b2af4ca418c9,1k-2k
LTL,2022-07-13 20:29:00,2022-07-15 09:47:00,2.0,624,,2,2,On Time,bb4e859684b2,0e32a59c0c8e,750xx,630xx,2,28,7,2022,750xx→630xx,508360e92ddd,500-1k
LTL,2022-07-13 20:30:00,2022-07-21 13:57:00,5.0,1107,,5,6,Late,e51a72450d53,0e32a59c0c8e,750xx,577xx,2,28,7,2022,750xx→577xx,3cad7c5fab4a,1k-2k
LTL,2022-07-13 20:31:00,2022-07-19 11:03:00,3.0,1049,,3,4,Late,68ef099dcf8f,0e32a59c0c8e,750xx,253xx,2,28,7,2022,750xx→253xx,25655894d92e,1k-2k
LTL,2022-07-13 20:31:00,2022-07-15 14:53:00,3.0,1325,,3,2,Delivered Early,076dcbd8cb63,0e32a59c0c8e,750xx,157xx,2,28,7,2022,750xx→157xx,5a6fb418476f,1k-2k
LTL,2022-07-13 20:31:00,2022-07-15 14:06:00,2.0,649,,2,2,On Time,fd71a07c56f9,0e32a59c0c8e,750xx,420xx,2,28,7,2022,750xx→420xx,72222c324e93,500-1k
LTL,2022-07-13 20:32:00,2022-07-19 12:28:00,3.0,763,,3,4,Late,4bb4567374d3,0e32a59c0c8e,750xx,477xx,2,28,7,2022,750xx→477xx,ec2db39aace2,500-1k
LTL,2022-07-13 20:32:00,2022-07-18 10:44:00,1.0,409,,1,3,Late,7a48f1ff4341,0e32a59c0c8e,750xx,658xx,2,28,7,2022,750xx→658xx,eabd97c0a2b9,250-500
LTL,2022-07-13 20:33:00,2022-07-21 10:33:00,3.0,1389,,3,6,Late,e4ed22f2d23b,0e32a59c0c8e,750xx,171xx,2,28,7,2022,750xx→171xx,7d97bd9a7e41,1k-2k
LTL,2022-07-13 20:33:00,2022-07-19 15:42:00,4.0,1260,,4,4,On Time,ec26d158d995,0e32a59c0c8e,750xx,840xx,2,28,7,2022,750xx→840xx,ddf622cc569d,1k-2k
LTL,2022-07-13 20:34:00,2022-07-19 11:49:00,2.0,686,,2,4,Late,8cdef47531fa,0e32a59c0c8e,750xx,370xx,2,28,7,2022,750xx→370xx,7ea2728a98ad,500-1k
LTL,2022-07-13 20:34:00,2022-07-19 11:01:00,3.0,1153,,3,4,Late,d58ff655e558,0e32a59c0c8e,750xx,826xx,2,28,7,2022,750xx→826xx,e2394ac06950,1k-2k
LTL,2022-07-13 20:35:00,2022-07-21 17:17:00,6.0,2041,,6,6,On Time,a2e23eca3d19,0e32a59c0c8e,750xx,977xx,2,28,7,2022,750xx→977xx,3771bedcc0dd,2k+
LTL,2022-07-13 20:35:00,2022-07-18 13:24:00,3.0,1218,,3,3,On Time,cc024883f9ef,0e32a59c0c8e,750xx,827xx,2,28,7,2022,750xx→827xx,2fa8f85b69a2,1k-2k
LTL,2022-07-13 22:47:00,2022-07-18 12:36:00,3.0,1391,,3,3,On Time,c2ee7d1d197b,0e32a59c0c8e,172xx,760xx,2,28,7,2022,172xx→760xx,9fa18a04429b,1k-2k
LTL,2022-07-14 06:27:00,2022-07-25 15:42:00,7.0,1777,,7,7,On Time,ff9987de70cf,0e32a59c0c8e,345xx,557xx,3,28,7,2022,UN→MW,37a12fc2ddc8,1k-2k
LTL,2022-07-14 06:27:00,2022-07-18 13:30:00,2.0,1049,,2,2,On Time,e554942c1139,0e32a59c0c8e,750xx,253xx,3,28,7,2022,750xx→253xx,25655894d92e,1k-2k
LTL,2022-07-14 09:07:00,2022-07-15 15:31:00,1.0,14,,1,1,On Time,5210657db9c7,0e32a59c0c8e,172xx,172xx,3,28,7,2022,172xx→172xx,2b5fd508f529,0-100
Truckload,2022-07-14 12:00:00,2022-07-18 13:45:00,,1173,3.0,3,2,Delivered Early,f25c0dea9627,dbfc03065eae,334xx,441xx,3,28,7,2022,334xx→441xx,8b3f44bc5061,1k-2k
Truckload,2022-07-14 12:15:00,2022-07-15 11:45:00,,764,2.0,2,1,Delivered Early,964b739bab10,54874e5091dc,857xx,840xx,3,28,7,2022,WE→WE,f69594a24cf3,500-1k
LTL,2022-07-14 12:43:00,2022-07-18 15:22:00,3.0,1566,,3,2,Delivered Early,196c978399d9,0e32a59c0c8e,937xx,750xx,3,28,7,2022,937xx→750xx,bd2410ffa0d6,1k-2k
Truckload,2022-07-14 14:00:00,2022-07-15 12:45:00,,399,1.0,1,1,On Time,84e23989dce6,54874e5091dc,441xx,210xx,3,28,7,2022,441xx→210xx,3766c81e7299,250-500
Truckload,2022-07-14 14:00:00,2022-07-15 09:00:00,,613,2.0,2,1,Delivered Early,0dc9f9e0146a,54874e5091dc,441xx,015xx,3,28,7,2022,441xx→015xx,ea4ea3512787,500-1k
LTL,2022-07-14 14:38:00,2022-07-18 22:01:00,3.0,652,,3,2,Delivered Early,97f6f01151e7,0e32a59c0c8e,841xx,935xx,3,28,7,2022,WE→WE,f69594a24cf3,500-1k
LTL,2022-07-14 14:43:00,2022-07-20 12:59:00,4.0,2418,,4,4,On Time,188184364fc2,0e32a59c0c8e,925xx,282xx,3,28,7,2022,WE→SO,cf0240637fd5,2k+
LTL,2022-07-14 14:45:00,2022-07-18 09:14:00,2.0,619,,2,2,On Time,635f17aa0520,f3966ed1d22b,544xx,441xx,3,28,7,2022,544xx→441xx,edda6970a7c9,500-1k
LTL,2022-07-14 14:58:00,2022-07-15 15:06:00,1.0,403,,1,1,On Time,23a581e5301f,0e32a59c0c8e,171xx,030xx,3,28,7,2022,NE→NE,022089c6f88a,250-500
LTL,2022-07-14 14:59:00,2022-07-15 11:47:00,1.0,231,,1,1,On Time,9a83b3dc9f54,0e32a59c0c8e,898xx,841xx,3,28,7,2022,898xx→841xx,c3175db902ef,100-250
LTL,2022-07-14 15:00:00,2022-07-19 14:08:00,3.0,426,,3,3,On Time,4890e5737ed7,0e32a59c0c8e,898xx,834xx,3,28,7,2022,898xx→834xx,d4f0604ebda4,250-500
LTL,2022-07-14 15:00:00,2022-07-18 15:39:00,3.0,902,,3,2,Delivered Early,98846e22b6ec,0e32a59c0c8e,898xx,857xx,3,28,7,2022,898xx→857xx,2abc12782d06,500-1k
LTL,2022-07-14 15:00:00,2022-07-18 15:39:00,3.0,902,,3,2,Delivered Early,91ce9556099f,0e32a59c0c8e,898xx,857xx,3,28,7,2022,898xx→857xx,2abc12782d06,500-1k
LTL,2022-07-14 15:01:00,2022-07-18 15:39:00,3.0,902,,3,2,Delivered Early,e04700db023c,0e32a59c0c8e,898xx,857xx,3,28,7,2022,898xx→857xx,2abc12782d06,500-1k
LTL,2022-07-14 15:05:00,2022-07-21 10:10:00,4.0,1530,,4,5,Late,93aa404a1ba8,d29d021b03f6,172xx,786xx,3,28,7,2022,172xx→786xx,22b139d77d8b,1k-2k
LTL,2022-07-14 15:05:00,2022-07-18 12:06:00,2.0,687,,2,2,On Time,34647bbad376,d29d021b03f6,172xx,370xx,3,28,7,2022,172xx→370xx,2c7577221201,500-1k
LTL,2022-07-14 15:05:00,2022-07-18 11:17:00,1.0,14,,1,2,Late,e8af9a0d7929,d29d021b03f6,172xx,172xx,3,28,7,2022,172xx→172xx,2b5fd508f529,0-100
LTL,2022-07-14 15:05:00,2022-07-18 11:03:00,3.0,725,,3,2,Delivered Early,e7290dc2b454,d29d021b03f6,172xx,420xx,3,28,7,2022,172xx→420xx,fed59cb0e1a8,500-1k
LTL,2022-07-14 15:05:00,2022-07-15 12:18:00,1.0,149,,1,1,On Time,85b89d22a598,d29d021b03f6,172xx,157xx,3,28,7,2022,172xx→157xx,e5f89f3c05a2,100-250
LTL,2022-07-14 15:05:00,2022-07-15 10:31:00,1.0,255,,1,1,On Time,f95cc2a8c549,d29d021b03f6,172xx,241xx,3,28,7,2022,172xx→241xx,007131d2294b,250-500
LTL,2022-07-14 15:15:00,2022-07-19 11:43:00,2.0,648,,2,3,Late,9e47c2e9b7c7,0e32a59c0c8e,544xx,441xx,3,28,7,2022,544xx→441xx,edda6970a7c9,500-1k
Truckload,2022-07-14 15:30:00,2022-07-18 12:00:00,,1638,4.0,4,2,Delivered Early,70e89ac71f92,f5f26adba0a6,750xx,898xx,3,28,7,2022,750xx→898xx,d93723bc9be8,1k-2k
LTL,2022-07-14 15:36:00,2022-07-18 09:49:00,1.0,228,,1,2,Late,90505ead74ce,0e32a59c0c8e,010xx,043xx,3,28,7,2022,NE→NE,022089c6f88a,100-250
LTL,2022-07-14 15:37:00,2022-07-18 12:09:00,1.0,323,,1,2,Late,62847aa09276,0e32a59c0c8e,010xx,195xx,3,28,7,2022,010xx→195xx,1c66cabccb61,250-500
LTL,2022-07-14 15:49:00,2022-07-18 15:50:00,4.0,1293,,4,2,Delivered Early,10c6ecdbe34c,0e32a59c0c8e,827xx,857xx,3,28,7,2022,827xx→857xx,91535febbb8b,1k-2k
LTL,2022-07-14 15:50:00,2022-07-18 10:53:00,1.0,382,,1,2,Late,b3f2948568d7,0e32a59c0c8e,827xx,804xx,3,28,7,2022,827xx→804xx,ac42e03f125e,250-500
LTL,2022-07-14 15:56:00,2022-07-18 17:11:00,2.0,762,,2,2,On Time,8f1993a0160f,0e32a59c0c8e,800xx,898xx,3,28,7,2022,800xx→898xx,b4f2ee47a1f6,500-1k
LTL,2022-07-14 16:00:00,2022-07-18 10:37:00,2.0,708,,2,2,On Time,2a0618b914b6,0e32a59c0c8e,172xx,532xx,3,28,7,2022,172xx→532xx,0a1e0897f4a2,500-1k
LTL,2022-07-14 16:01:00,2022-07-21 16:27:00,5.0,2826,,5,5,On Time,609b93f018ac,0e32a59c0c8e,172xx,974xx,3,28,7,2022,172xx→974xx,6404b52eb1a1,2k+
LTL,2022-07-14 16:01:00,2022-07-21 09:16:00,6.0,2284,,6,5,Delivered Early,dac9d3f626cb,0e32a59c0c8e,172xx,528xx,3,28,7,2022,172xx→528xx,8d9a996dc260,2k+
LTL,2022-07-14 16:02:00,2022-07-20 12:59:00,4.0,2267,,4,4,On Time,5ee7b2e880db,0e32a59c0c8e,172xx,852xx,3,28,7,2022,PA→AZ,30ccb6421ec7,2k+
LTL,2022-07-14 16:02:00,2022-07-19 10:33:00,3.0,621,,3,3,On Time,93df39c49b48,0e32a59c0c8e,172xx,346xx,3,28,7,2022,172xx→346xx,3f56b677b7c8,500-1k
LTL,2022-07-14 16:03:00,2022-07-21 12:21:00,5.0,2646,,5,5,On Time,4634b1ac768a,0e32a59c0c8e,172xx,956xx,3,28,7,2022,172xx→956xx,c8be78fd3a60,2k+
LTL,2022-07-14 16:03:00,2022-07-15 10:22:00,1.0,169,,1,1,On Time,d95d0c8277c3,0e32a59c0c8e,172xx,194xx,3,28,7,2022,172xx→194xx,ac886d398a3f,100-250
LTL,2022-07-14 16:04:00,2022-07-20 14:51:00,4.0,2572,,4,4,On Time,d224b016af2a,0e32a59c0c8e,172xx,925xx,3,28,7,2022,172xx→925xx,400d9ef6fd85,2k+
